platform,komentar,timestamp,sentimen,komentar_clean,negasi,label
YouTube,"Si handuk mengkritisi pernyataan StY kalau pemain indonesia mental takut sebelum bertanding kalau kegemu negara2 kuat, lah emang begitu kenyataan nya handuk dr dulu indonesia selalu inferior ketemu2 negara lebih kuat Thailand, Vietnam di Zona Asean, liat sekarang bagaimana Indonesia mental nya naik setelah ketemu lawan2 dr Asia .... Handuk handuk justru loe yg keliatan memecah velah dengan pernyataan loe kalau indonesia sekarang jadi berubah krna StY atau Progres Naturalisasi",1 tahun yang lalu,netral,handuk kritisi nyata sty kalau main indonesia mental takut belum tanding kalau kegemu negara kuat lah emang begitu nyata nya handuk dulu indonesia selalu inferior ketemu negara lebih kuat thailand vietnam zona asean liat sekarang bagaimana indonesia mental nya naik telah ketemu lawan asia handuk handuk justru loe liat pecah velah dengan nyata loe kalau indonesia sekarang jadi ubah krna sty atau progres naturalisasi,1,1
YouTube,ini gendut satu terlalu gaya omong mcam yg paham sepakbola saja,1 tahun yang lalu,netral,ini gendut satu terlalu gaya omong mcam paham sepakbola saja,1,1
YouTube,Itu betul karena pemain nya pada ego gak bisa mencontoh,1 tahun yang lalu,netral,NEGASI itu betul karena main nya pada ego gak bisa contoh,-1,1
YouTube,Karena towel ini orang begoktentang bola jangan di dengar TOWEL ITU,1 tahun yang lalu,netral,NEGASI karena towel ini orang begoktentang bola jangan dengar towel itu,-1,1
YouTube,Nama nya aja towel gak usah di dengar karena ia gak mau negara indonesia maju dasar begok lu,1 tahun yang lalu,netral,NEGASI nama nya aja towel gak usah dengar karena gak mau negara indonesia maju dasar begok,-1,1
YouTube,Jurus meniru atau ikut ikutan 😢 Kakashi saringgan 😢😢,1 tahun yang lalu,netral,jurus tiru atau ikut ikut kakashi saringgan,1,1
YouTube,Kalau enak di lanjutkan kalau gak enak di tinggalkan 😢,1 tahun yang lalu,netral,NEGASI kalau enak lanjut kalau gak enak tinggal,-1,1
YouTube,Hidup itu mau senang bukan mau susah 😢😢😢😢😢,1 tahun yang lalu,negatif,NEGASI hidup itu mau senang bukan mau susah,-1,2
YouTube,Simuka komodo itu,1 tahun yang lalu,netral,simuka komodo itu,1,1
YouTube,"Hrs sadar pemaen lokal sulit utk berprestasi,tpi gak sadar.Perlu ada pemaen dr Naturalisasi",1 tahun yang lalu,netral,NEGASI hrs sadar pemaen lokal sulit utk berprestasitpi gak sadarperlu ada pemaen naturalisasi,-1,1
YouTube,Towel itu nggk ngerti tp sok ngerti ..jngn sok mengkritis kalau nggk ngerti ..anda mau indonesia itu nggk berkembang ..andacnggk ngerti towel,1 tahun yang lalu,netral,towel itu nggk ngerti sok ngerti jngn sok kritis kalau nggk ngerti anda mau indonesia itu nggk kembang andacnggk ngerti towel,1,1
YouTube,Bung towel nggk perna sekola tu  jadi nggk ngerti kalau kalah siapa yang di salah kan ..anda dulu sekolah ..kalau pintar siapa yang di puji ..anda kan bung towel kalau anda bodoh aiapa yang di cecar guru kan ..anda egois towel,1 tahun yang lalu,negatif,bung towel nggk perna kola jadi nggk ngerti kalau kalah siapa yang salah kan anda dulu sekolah kalau pintar siapa yang puji anda kan bung towel kalau anda bodoh aiapa yang cecar guru kan anda egois towel,1,2
YouTube,Towel kayak bab.,1 tahun yang lalu,netral,towel kayak bab,1,1
YouTube,"Towel paling pandai memutar2 omongan yg intinya memojokan,tpdia sendiri sebenarnya gk ngerti apa itu sepak bola,ibarat tong kosong nyaring bunyinya",1 tahun yang lalu,netral,towel paling pandai putar omong inti memojokantpdia sendiri benar ngerti apa itu sepak bolaibarat tong kosong nyaring bunyi,1,1
YouTube,"Toel sok paling paham timnas,kapasitas cuma megang kamera aja banyak bacot ,",1 tahun yang lalu,netral,toel sok paling paham timnaskapasitas cuma megang kamera aja banyak bacot,1,1
YouTube,"Mereng amat otak si towell,",1 tahun yang lalu,netral,mereng amat otak towell,1,1
YouTube,Towel towel aaaaahhhhhh,1 tahun yang lalu,netral,towel towel aaaaahhhhhh,1,1
YouTube,"YANG NGERTI BOLA CUMA PAK HAMDAN, YANG LAIN MAH PEMAIN POLITIK SEMUA😅😅😅😅",1 tahun yang lalu,netral,yang ngerti bola cuma pak hamdan yang lain mah main politik semua,1,1
YouTube,Terbukti kan . Bahwa pengamat beda tipis dengan Profokator... Tipissss banget,1 tahun yang lalu,netral,bukti kan bahwa amat beda tipis dengan profokator tipissss banget,1,1
YouTube,"Udah diKasih paham sama Bang Hamdan tapi gak paham juga, angel wess angel, karepmu 😂😂😂 Bravo PSSI ❤",1 tahun yang lalu,netral,NEGASI udah kasih paham sama bang hamdan tapi gak paham juga angel wess angel karepmu bravo pssi,-1,1
YouTube,Si towel itu mafia. 😅,1 tahun yang lalu,netral,towel itu mafia,1,1
YouTube,Maunya di towel tuh orang sok pinter,1 tahun yang lalu,netral,mau towel tuh orang sok pinter,1,1
YouTube,"Senang dengar debat ini, ada yg cari panggung karna sudah gak punya panggung lagi. Ada yg berfikir utk kemajuan Timnas Indoensia jauh ke depan.

Kami rakyat indonesia ini sudah lama kelaparan, jadi butuh asupan makanan. Mau singkong atau keju pasti kai makan  Faham gak ... 😂😂",1 tahun yang lalu (diedit),negatif,NEGASI senang dengar debat ini ada cari panggung karna sudah gak punya panggung lagi ada berfikir utk maju timnas indoensia jauh depan kami rakyat indonesia ini sudah lama lapar jadi butuh asupan makan mau singkong atau keju pasti kai makan faham gak,-1,2
YouTube,"Hamdan mantap Bahasa Nya Cerdas Sangat Berpendidikan.
Pantes Bahasa Nya Bagus. Towel Mah Mana Bisa",1 tahun yang lalu,positif,hamdan mantap bahasa nya cerdas sangat didik pantes bahasa nya bagus towel mah mana bisa,1,0
YouTube,Towel ah ngmong apa si nga jls,1 tahun yang lalu,netral,towel ngmong apa nga jls,1,1
YouTube,TOL,1 tahun yang lalu,netral,tol,1,1
YouTube,"Pak Hamdan the best,pengetahuanya gilakkk... keren",1 tahun yang lalu,positif,pak hamdan the bestpengetahuanya gilakkk keren,1,0
YouTube,Pengamat lebih pinter daripada manejemen tim sama artiya penonton lebih pinter daripada pemain,1 tahun yang lalu (diedit),netral,amat lebih pinter daripada manejemen tim sama artiya tonton lebih pinter daripada main,1,1
YouTube,Coba adu kecerdasan kasi si towel tim satu sty satu trs adu,1 tahun yang lalu,netral,coba adu cerdas kasi towel tim satu sty satu trs adu,1,1
YouTube,Towel ngomong dengan kebencian.,1 tahun yang lalu,negatif,towel ngomong dengan benci,1,2
YouTube,Boikot media yang ngundang nih badut van towel,1 tahun yang lalu,negatif,boikot media yang ngundang nih badut van towel,1,2
YouTube,Media perusuh ya undang perusuh juga yaitu towel,1 tahun yang lalu,netral,media rusuh undang rusuh juga yaitu towel,1,1
YouTube,Towel gonggong mulu kyk a**,1 tahun yang lalu,netral,towel gonggong mulu kyk,1,1
YouTube,"Lanjutkan bg hamdan mereka adalah anak Indonesia,ngapain dengarin orang yg gak penting yg gak ingin Indonesia maju....",1 tahun yang lalu,netral,NEGASI lanjut hamdan mereka adalah anak indonesiangapain dengarin orang gak penting gak ingin indonesia maju,-1,1
YouTube,"Org ini emg aneh , suport lah timnas masa timnas ada oposisi kan lucu😅",1 tahun yang lalu,netral,org ini emg aneh suport lah timnas masa timnas ada oposisi kan lucu,1,1
YouTube,Yang penting kami cinta timnas.  Pemain keturunan pun kami cinta,1 tahun yang lalu,netral,yang penting kami cinta timnas main turun pun kami cinta,1,1
YouTube,Towel lagi towel lagi huuuuuuuuuuuuuuuuu,1 tahun yang lalu,netral,towel lagi towel lagi huuuuuuuuuuuuuuuuu,1,1
YouTube,TOWELLLLL...WAKTU LOE DI PSSI PRESTASI LOE APA NYETTTTTT..,1 tahun yang lalu,netral,towelllllwaktu loe pssi prestasi loe apa nyetttttt,1,1
YouTube,"Kadang lucu banget nih orang, tidak melihat diri sendiri dicermin.
Sering mengkritik kinerja PSSI dalam mengelola timnas dan juga Liga Indonesia setelah pak Erick Tohir menjabat, lalu dia waktu dulu menjabat Direktur Kompetisi PSSI 2013-2016 dan General Manager Football Development PSSI 2014-2015 ngapain aja kerjanya??  

Disaat timnas sedang merangkak untuk bangkit, dia kayanya tidak sedang timnas untuk maju
lebih senang melihat timnas masih di dasar kubangan

bung towel adalah rocky gerung-nya sepakbola Indonesia",1 tahun yang lalu,negatif,NEGASI kadang lucu banget nih orang tidak lihat diri sendiri cermin sering kritik kerja pssi dalam kelola timnas dan juga liga indonesia telah pak erick tohir jabat lalu dia waktu dulu jabat direktur kompetisi pssi dan general manager football development pssi ngapain aja kerja saat timnas sedang rangkak untuk bangkit dia kaya tidak sedang timnas untuk maju lebih senang lihat timnas masih dasar kubang bung towel adalah rocky gerung sepakbola indonesia,-1,2
YouTube,"KASIAN BANGET BUNG HAMD, KEK LG NGOBROL SAMA BOCIL",1 tahun yang lalu,netral,kasi banget bung hamd kek ngobrol sama bocil,1,1
YouTube,ngapain towel dikasih panggung ?,1 tahun yang lalu,netral,ngapain towel kasih panggung,1,1
YouTube,Bung towel adalah gambaran pemikiran sepak bola buruk di masa lalu,1 tahun yang lalu,negatif,bung towel adalah gambar pikir sepak bola buruk masa lalu,1,2
YouTube,Towel lu tuh cma pengamat sepak bola.. kebanyakan cingcong mulutlu tuh busuk..,1 tahun yang lalu,netral,towel tuh cma amat sepak bola banyak cingcong mulutlu tuh busuk,1,1
YouTube,"Ini metro nyari rating ya ???? 
Knapa msi kasih panggung k ""orang""  Gak ada sumbangsih dan cuma kritik menjatuhkan",1 tahun yang lalu,netral,NEGASI ini metro nyari rating knapa msi kasih panggung orang gak ada sumbangsih dan cuma kritik jatuh,-1,1
YouTube,Cara bicara pak hamdan mnunjukkan kelasnya. Tobel mnjungkkan iri hatinya,1 tahun yang lalu,netral,cara bicara pak hamdan mnunjukkan kelas tobel mnjungkkan iri hati,1,1
YouTube,"Towel,tambah memperumit keadaan,saat ini kita harus manfaatkan kesempatan untuk masuk piala dunia. Makanya towel jangan di layani,ngawur.",1 tahun yang lalu,netral,NEGASI toweltambah rumit keadaansaat ini kita harus manfaat sempat untuk masuk piala dunia makanya towel jangan layaningawur,-1,1
YouTube,"Si towel sok nasionalis, tapi sesungguhnya kepentinganya terganggu sbg seorang mavia !",1 tahun yang lalu,netral,towel sok nasionalis tapi sungguh kepentinganya ganggu sbg orang mavia,1,1
YouTube,"kekurangan Narasumber Ya. ?
orang Politik jadi Narasumber",1 tahun yang lalu,netral,kurang narasumber orang politik jadi narasumber,1,1
YouTube,"Towel kalau masih mempermasalahkan warga negara keturunan bangsa Indonesia di luar negri kemudian dia kembali menjadi warga negara Indonesia dan ingin memajukan persepakbolaan di tanah leluhurnya, Indonesia, mengapa tidak boleh  ??? Bukankah itu pekerjaan yang mulya ??? Toh mereka semua sekarang adalah merupakan warga negara kita juga, warga negara Indonesia !!! Mengapa masih harus terus dipermasakan ??? Kalau begitu Towel diskriminatif dan bisa dikatakan berjiwa rasis, dengan membeda bedakan antara pemain lokal dan pemain naturalisasi..........🤦",1 tahun yang lalu,negatif,NEGASI towel kalau masih masalah warga negara turun bangsa indonesia luar negri kemudian dia kembali jadi warga negara indonesia dan ingin maju persepakbolaan tanah leluhur indonesia mengapa tidak boleh bukankah itu kerja yang mulya toh mereka semua sekarang adalah rupa warga negara kita juga warga negara indonesia mengapa masih harus terus masa kalau begitu towel diskriminatif dan bisa kata jiwa ras dengan beda beda antara main lokal dan main naturalisasi,-1,2
YouTube,"Towel banyak bacot gak bisa jestip pemain dia,dari omongannya aja memecah belah,TAIIII",1 tahun yang lalu,netral,NEGASI towel banyak bacot gak bisa jestip main adar omong aja pecah belahtaiiii,-1,1
YouTube,"Sehat² pak hamdan, sumpah keren banget beliau mentalnya ngadepin orang² yang aneh banget",1 tahun yang lalu,positif,sehat pak hamdan sumpah keren banget beliau mental ngadepin orang yang aneh banget,1,0
YouTube,"Jawaban pak hamdan terlalu berbobot, dan sulit  dimengerti untuk TOWEL dan kawan kawan. karena mereka hanya cuma berbicara berdasarkan mulut saja tp tak memakai isi dalam kepala.",1 tahun yang lalu,netral,NEGASI jawab pak hamdan terlalu bobot dan sulit erti untuk towel dan kawan kawan karena mereka hanya cuma bicara dasar mulut saja tak pakai isi dalam kepala,-1,1
YouTube,Pengen dupak cangkeme towel,1 tahun yang lalu,netral,ken dupak cangkeme towel,1,1
YouTube,Towel selalu asal nyablak..,1 tahun yang lalu,netral,towel selalu asal nyablak,1,1
YouTube,Towel towel🤮🤮🤮🤮,1 tahun yang lalu,netral,towel towel,1,1
YouTube,Braninya kroyokan lo,1 tahun yang lalu,netral,braninya kroyokan,1,1
YouTube,Bung towel kesel nglamar jadi platih ditolak,1 tahun yang lalu,negatif,bung towel kesel nglamar jadi platih tolak,1,2
YouTube,selain hamdan itu lencung semua,1 tahun yang lalu,netral,selain hamdan itu lencung semua,1,1
YouTube,Sih towel perpcaH belah,1 tahun yang lalu,netral,sih towel perpcah belah,1,1
YouTube,Enak nya tuh bacot sih towel. Udh aja main sih towel.,1 tahun yang lalu,netral,enak nya tuh bacot sih towel udh aja main sih towel,1,1
YouTube,Kesini pengen nonton badut wel dgan penuh ketololannya dan muka tembok 😂,1 tahun yang lalu,negatif,kesini ken nonton badut wel dgan penuh tolol dan muka tembok,1,2
YouTube,"Towel ini bukan pengamat sepak bola, tp pengamat shin tae young",1 tahun yang lalu,netral,NEGASI towel ini bukan amat sepak bola amat shin tae young,-1,1
YouTube,Rasah ngurusi towel,1 tahun yang lalu,netral,rasah ngurusi towel,1,1
YouTube,"Orang seperti troel masih saja diberi panggung dan di pelihara oleh tv padahal yang tajam hanya mulutnya saja, omongannya tidak mendidik cenderung memecah belah bangsa indonesia",1 tahun yang lalu (diedit),netral,NEGASI orang seperti troel masih saja beri panggung dan pelihara oleh padahal yang tajam hanya mulut saja omong tidak didik cenderung pecah belah bangsa indonesia,-1,1
YouTube,Sebagus apapu pelatih sty kalau udah benci susah...,1 tahun yang lalu,netral,bagus apapu latih sty kalau udah benci susah,1,1
YouTube,Kecewa dengan media...,1 tahun yang lalu,negatif,kecewa dengan media,1,2
YouTube,Towel...coba kasi pemain bs nggak melatih mereka?,1 tahun yang lalu,netral,NEGASI towelcoba kasi main nggak latih mereka,-1,1
YouTube,Sty ngasih vitamin ke pemain loe towel ngasih racun ngomng ga nyambung masih ngebeut banget sty di pecat loe siapa yg punya PSSI malu dong masih ngeles masalah omongan sty aj malu loe diliat ditonton masyarakat Indonesia,1 tahun yang lalu,netral,NEGASI sty ngasih vitamin main loe towel ngasih racun ngomng nyambung masih ngebeut banget sty pecat loe siapa punya pssi malu dong masih ngeles masalah omong sty malu loe liat tonton masyarakat indonesia,-1,1
YouTube,Semua tau towel orang bodoh,1 tahun yang lalu,negatif,semua tau towel orang bodoh,1,2
YouTube,"Kelas pak hamdan😂😂 jawabannya tenang dan sesuai fakta data, sisanya iyain aja percuma, yg dibahas ituitu aja, kayak bukan pengamat lawak wkwk",1 tahun yang lalu,netral,NEGASI kelas pak hamdan jawab tenang dan sesuai fakta data sisa iyain aja percuma bahas ituitu aja kayak bukan amat lawak wkwk,-1,1
YouTube,Wel towel,1 tahun yang lalu,netral,wel towel,1,1
YouTube,"Kasian bang hamdan Hamedan di keroyok manusia"" Yg gk suka timnaas lebih baik.. Padahal Faktanya masyarakat sangat mendukung penuh atas pencapaian timnas saat ini",1 tahun yang lalu,positif,kasi bang hamdan hamedan keroyok manusia suka timnaas lebih baik padahal fakta masyarakat sangat dukung penuh atas capai timnas saat ini,1,0
YouTube,"Sekali kali Towel suruh debat Langsung sama pak Erik Tohir,, gedeg bngt gua sama Ai Towel",1 tahun yang lalu,netral,sekali kali towel suruh debat langsung sama pak erik tohir gedeg bngt gua sama towel,1,1
YouTube,"I'm Singapore..
Pertanyaan saya , timnas udah 70 tahun , masa trophy 1 aja ngk ada????? Minimal punya AFF boss.. ngk usah kejar mimpi world cup boss.. AFF AJA NGK LEPAS.. malu dikit udah 70 tahun boss timnas masa 0 TROPHY.. PARAH NI NEGARA KONOHA",1 tahun yang lalu,negatif,singapore tanya saya timnas udah tahun masa trophy aja ngk ada minimal punya aff boss ngk usah kejar mimpi world cup boss aff aja ngk lepas malu dikit udah tahun boss timnas masa trophy parah negara konoha,1,2
YouTube,kirain si towel udah msuk rs jiwa,1 tahun yang lalu,netral,kirain towel udah msuk jiwa,1,1
YouTube,Metro tolong bung towel jangan kasih panggung. Tv yg lain Uda g ngundang orang ini,1 tahun yang lalu,netral,NEGASI metro tolong bung towel jangan kasih panggung lain uda ngundang orang ini,-1,1
YouTube,Towel keluar lah dari indo.pusing liat bacotya😅😅😂😂,1 tahun yang lalu,positif,towel keluar lah dari indopusing liat bacotya,1,0
YouTube,"Negara Lain Aja Pada Pake Pemain Naturalisasi kok.
Kenapa timnas dan teruntuk pssi menggunakan naturalisasi dan efeknya bagus untuk timnas dan nyata bagus hasilnya kenapa malah ada yang kritik ga setuju lah ini lah itu lah minta sty out lah.. Emang benar kata pak soekarno perjuangan nya lebih mudah karna melawan penjajah tapi perjuangan kita lebih berat karna melawan bangsamu sendiri..",1 tahun yang lalu,negatif,NEGASI negara lain aja pada pake main naturalisasi kok kenapa timnas dan untuk pssi guna naturalisasi dan efek bagus untuk timnas dan nyata bagus hasil kenapa malah ada yang kritik tuju lah ini lah itu lah minta sty out lah emang benar kata pak soekarno juang nya lebih mudah karna lawan jajah tapi juang kita lebih berat karna lawan bangsa sendiri,-1,2
YouTube,Towel org bangla banyk omon2,1 tahun yang lalu,netral,towel org bangla banyk omon,1,1
